"FileID","Names","Group","January_Quantity","January_Value","February_Quantity","February_Value","March_Quantity","March_Value","April_Quantity","April_Value","May_Quantity","May_Value","June_Quantity","June_Value","July_Quantity","July_Value","August_Quantity","August_Value","September_Quantity","September_Value","October_Quantity","October_Value","November_Quantity","November_Value","December_Quantity","December_Value","X12_months_Quantity","X12_months_Value","Year"
1,"ASEAN","Coal",0,0,29700,6435,55521,12404.6,4285,1694.2,14642,8688.89,25643,6822.92,7316,2502.22,5083,1854.88,0,0,0,0,15592,5801.3,5549,1981.89,163331,48185.94,2022
1,"ASEAN","Articles of rubber",0,7883.66,0,6775.69,0,8103.32,0,7998.27,0,6303.82,0,5684.22,0,4966.86,0,6431.92,0,5265.44,0,5238.28,0,6129.85,0,5939.38,0,76720.98,2022
1,"ASEAN","Iron, Steel",351073,310088.39,213794,196584.53,358090,310010.45,374224,323226.84,285310,267647.52,392321,340531.96,211865,196374.12,261321,204739.01,232511,174434.99,271904,190309.28,234342,159415.18,349161,221722.04,3535916,2895084.72,2022
1,"ASEAN","Casava and casava products",272,153.44,1839,906.38,5410,2753.53,4243,2187.1,1304,662.96,3789,1986.99,3698,1968.73,1704,897.64,1459,770.64,5185,2563.16,3222,1512.14,6785,3065.56,38910,19428.38,2022
1,"ASEAN","Articles of iron and steel",0,53946.01,0,41149.57,0,58735.07,0,48364.17,0,49724.05,0,43165.09,0,42636.45,0,44678.73,0,29253.38,0,39794.6,0,45508.76,0,47003.89,0,543960.2,2022
1,"ASEAN","Articles of plastics",0,57934.63,0,46420.63,0,68770.27,0,55768.12,0,57872.85,0,53985,0,53857.45,0,56518.79,0,46333.74,0,49878.79,0,45574.59,0,50384.42,0,643299.69,2022
1,"ASEAN","Other furniture products (excluding wooden furniture)",0,2218.83,0,1023.48,0,1197.09,0,1373.28,0,1174.89,0,1227.86,0,1193.46,0,1195.48,0,887.27,0,1284.21,0,963.8,0,994.15,0,14733.99,2022
1,"ASEAN","Pottery and glasware",0,11432.39,0,6138.18,0,10974.21,0,12188.54,0,13686.64,0,13749.22,0,11272.93,0,12051.07,0,10909.33,0,11627.76,0,10133.13,0,11555.19,0,135718.98,2022
1,"ASEAN","Ores and other minerals",296349,5145.6,57871,1140.08,123336.64,2689.17,173550.35,2067.39,109218,1201.17,180849,2413.57,83318,4233.07,86997,1209.99,857,281.73,93345,984.16,19653,3241.35,51201,889.08,1276545,25496.49,2022
1,"ASEAN","Means of transport and equipment",0,122542.88,0,123930.84,0,177012.56,0,117496.75,0,108227.52,0,123653.28,0,115029.28,0,151635.95,0,155842.86,0,136384,0,138915.39,0,165669.68,0,1636341.38,2022
1,"ASEAN","Fertilizers",63676,35466.71,32536,15743.91,94142,46184.33,99987,64385.02,107807,68538.24,87030,48711.28,66706,37907.11,69033,41903.66,66713,38366.51,45682,27284.75,38176,19023.83,61165,32686.86,832653,476202.48,2022
1,"ASEAN","Auxiliary materials for textile, garment, leather, footwear",0,82418.45,0,55357.13,0,85005.91,0,79031.29,0,77447.9,0,67074.15,0,65144.4,0,74461.04,0,63824.81,0,49950.69,0,53286.89,0,61282.25,0,814285.18,2022
1,"ASEAN","Computers, Electronical products & parts",0,242518.16,0,174744.2,0,239482.74,0,297991.98,0,690476,0,285495.91,0,210417.31,0,297829.68,0,207809.31,0,282854.22,0,206681.17,0,250577.57,0,3386878.52,2022
1,"ASEAN","Other Machinery, instrument, accessory",0,258436.94,0,197523.93,0,276635.89,0,262404.68,0,260119.88,0,307025.24,0,271181.18,0,319910.15,0,282789.03,0,275905.44,0,291018.4,0,276480.07,0,3279431.22,2022
1,"ASEAN","Cameras and their parts",0,1634.52,0,900.8,0,1825.01,0,4122.93,0,1945.31,0,1780.88,0,2280.94,0,2304.01,0,2990.64,0,1998.79,0,1975.13,0,1469.78,0,25228.78,2022
1,"ASEAN","Other base metals and products",0,55581.8,0,46436.35,0,75864.3,0,62292.37,0,61898.33,0,57012.87,0,50638.26,0,53807.78,0,71529.77,0,33509.43,0,58001.44,0,48727.94,0,675301.06,2022
1,"ASEAN","Chemicals",0,23583.68,0,7704.03,0,13753.14,0,11140.1,0,9526.64,0,30117.46,0,25677.57,0,25778.47,0,17321.61,0,11062.05,0,12119.43,0,14702.63,0,202487.07,2022
1,"ASEAN","Pepper",801,3551.54,996,4363.03,1925,8711.97,1104,4956.66,1344,5566.55,1469,6130.93,1222,4386.36,1442,5862.56,976,3914.09,1129,4095.17,1158,4386.04,967,3252.47,14533,59177.58,2022
1,"ASEAN","Cashew nut",953,5786.89,651,3893.58,971,5998.55,1278,7740.26,1023,6280.61,878,5342.69,841,4910.07,1112,6531.8,828,4741.63,1122,6233.73,1350,7457.84,994,5391.66,12001,70309.49,2022
1,"ASEAN","Seafood",0,57945.59,0,49861.55,0,66920.54,0,65540.69,0,69695.95,0,75656.31,0,70018.44,0,66397.04,0,62751.35,0,61307.68,0,58141.13,0,70633.02,0,774869.63,2022
1,"ASEAN","Fresh and pocessed vegetables and fruit",0,21079.72,0,17821.59,0,22742.31,0,22260.98,0,27731.91,0,35691.96,0,33370.28,0,39628.03,0,44011.32,0,33195.23,0,22176.66,0,18094.9,0,337805.17,2022
1,"ASEAN","Textile, sewing products",0,181577.13,0,129919.88,0,189171.6,0,160507.9,0,178528.75,0,178537.75,0,178961.99,0,200888.66,0,142823.49,0,142706.75,0,161438.65,0,162426.98,0,2007489.89,2022
1,"ASEAN","Paper and paper products",0,51778.57,0,37867.63,0,63493.2,0,53419.78,0,52783.31,0,50610.55,0,50395.12,0,52867.44,0,45115.96,0,45580.68,0,42895.75,0,42515.89,0,589324.22,2022
1,"ASEAN","Footwear",0,25663.78,0,20301.93,0,29003.65,0,24888.65,0,34174.34,0,37103.82,0,42185.03,0,45244.62,0,36011.7,0,38480.88,0,53743.61,0,41428.67,0,428230.95,2022
1,"ASEAN","Wood and wooden products",0,22270.17,0,13035.07,0,29890.45,0,30947,0,27446.06,0,27194.27,0,26887.6,0,23287.9,0,17903.62,0,21645.34,0,23817.57,0,28386.8,0,292712.12,2022
1,"ASEAN","Rice",275626,130146.4,327738,151424.79,177533,82110.53,291303,134356.73,418502,197119.56,418612,200293.36,414607,195145.65,360695,162223.1,235833,104618.28,355145,161738.19,300448,142915.3,297239,142114.82,3873281,1804206.88,2022
1,"ASEAN","Crude oil",77318,89033.86,242040,208468.27,0,0,0,0,214536,157724.91,116124,115062.44,81433,74874.9,82218,66853.4,101202,79306.12,104017,79216.67,90667,68915.63,198361,143443.96,1307916,1082900.22,2022
1,"ASEAN","Electrical wire and cable",0,29438.34,0,19530.24,0,34289.49,0,31300.87,0,32884.73,0,38168.58,0,30510.85,0,42822.46,0,27204,0,38702.49,0,28854.01,0,36671.09,0,390377.6,2022
1,"ASEAN","Clinkers and cement",836038,39360.77,663434,28970.07,720127,32732.57,998351,47815.43,417380,27506.2,817658,29694.35,938247,46323.18,826944,38893.57,597880,28763.16,789598,35636.03,823959,37305.37,699888,30749.19,9129504,423750.04,2022
1,"ASEAN","Tea",1183,1248.9,828,756.21,1231,1317.29,865,890.72,984,1046.71,852,961.22,1187,1295.29,996,962.35,844,831.54,1349,1536.55,1191,1056.42,1309,1048.16,12819,12951.52,2022
1,"ASEAN","Plastic materials",40438,61305.53,39499,56979.75,38566,59767.95,31537,61782.36,42438,63815.54,45056,57470.49,35220,53383.25,38542,54247.27,29444,41282.03,30853,39498.65,42957,51729.7,33332,41232.02,447882,642494.87,2022
1,"ASEAN","Rubber",2766,4745.01,1926,3630.96,2533,4978.87,1440,2593.98,1716,3249.92,4382,7709.1,3404,6077.42,2266,4026.24,2470,4234.24,2228,3571.41,1779,2600.6,1812,2705.95,28722,50123.86,2022
1,"ASEAN","Coffee",10286,32754.76,6226,19337.5,11370,34495.32,10406,30580.44,14867,42309.49,8299,24115.7,19074,46282.03,10609,31261.7,10130,30378.84,10031,29111.02,10373,31136.27,5379,21007.39,127050,372770.86,2022
1,"ASEAN","Chemical products",0,70634.44,0,58564.99,0,81472.1,0,74407.97,0,69172.69,0,75238.32,0,111436.95,0,116387.09,0,89567.74,0,71506.22,0,79756.49,0,93464.07,0,991609.42,2022
1,"ASEAN","Sweets, cookies and cereal preparations",0,15304.45,0,12406.82,0,17730.73,0,16512.08,0,15162.35,0,15948.42,0,15636.05,0,19080.42,0,16452.74,0,16614.86,0,16693.73,0,16782.15,0,194325.13,2022
1,"ASEAN","Telephones and their parts",0,136227.19,0,118504.75,0,286659.61,0,234773.12,0,140104.08,0,134476.77,0,141106.38,0,244433.46,0,177619.03,0,134682.36,0,141541.52,0,109832.22,0,1999960.8,2022
1,"ASEAN","Toys, games and sports requisites; parts and accessories thereof",0,1756.37,0,1359.48,0,1782.94,0,1425.94,0,1457.83,0,1655.44,0,1574.97,0,1861.5,0,1477.98,0,1746.21,0,1840.92,0,2031.33,0,19971.03,2022
1,"ASEAN","Precious stones, metals and products",0,37.88,0,0,0,279.04,0,413.86,0,128.81,0,47.39,0,603.27,0,236.57,0,683.72,0,149.92,0,589.76,0,897.6,0,4067.88,2022
1,"United States","Summary",208899,9737392.69,51091,6484877.92,63951,9736274.93,124736,10245295.03,97555,9685458.3,125035,10710626.94,89450,10386308.02,38745,10016302,94120,8165678.1,57705,8205939.34,123645,7842374.98,108657,8172360.76,1183589,109388889.07,2022
1,"United States","Fibres, not spun",10856,15386.38,11923,18430.7,14034,20582.55,15089,24361.13,10303,19150.98,7897,17643.97,7289,16342.2,5580,11375.95,4622,10041.69,6469,10633.37,7111,10681.98,6935,10952.2,108108,185583.14,2022
1,"United States","Petroleum oil, refined",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,"United States","Pieces of cloth and other technical cloths",0,24327.24,0,24741.49,0,21655.15,0,23833.24,0,28293.67,0,24040.02,0,27757.35,0,25798.09,0,23765.34,0,19281.27,0,19374.04,0,19536.69,0,282403.64,2022
1,"United States","Bags, pockets, wallets, suitcases, hats and umbrellas",0,177308.9,0,93915.55,0,153719.93,0,155367.81,0,166158.15,0,181183.56,0,184053.67,0,172560.68,0,133532.61,0,138697.24,0,148406.55,0,135202.62,0,1840107.33,2022
1,"United States","Animal fodder and materials",0,9958.49,0,8972.48,0,12287.64,0,12409.23,0,13725.41,0,15553.83,0,16174.85,0,17270.59,0,8169.46,0,5747.81,0,3848.68,0,12025.21,0,136143.73,2022
1,"United States","Glass and glassware",0,8189.77,0,4967.85,0,8307.4,0,8444.81,0,7637.56,0,8749.73,0,8277.62,0,9458.99,0,7286.64,0,7221.31,0,6002.26,0,10188.27,0,94732.28,2022
1,"United States","Articles of rubber",0,28088.58,0,21454.5,0,34510.33,0,36486.83,0,30296.09,0,34062.16,0,37554.74,0,37705.02,0,22264.72,0,23938,0,26540.85,0,26780.08,0,359681.94,2022
1,"United States","Iron, Steel",165003,236250.29,11930,19985.09,12866,25525.11,71141,91044.16,52891,79158.13,84588,121370.21,50286,78181.92,3927,7573.21,64469,47838.1,21981,28457.98,84433,68664.3,58318,41073.69,681833,845122.26,2022
1,"United States","Articles of iron and steel",0,105147.66,0,69704.57,0,103746.39,0,114671.75,0,104101.85,0,101709.57,0,97876.13,0,125203.14,0,82436.26,0,86757.67,0,93686.21,0,95578.42,0,1180619.67,2022
1,"United States","Articles of plastics",0,207887.36,0,130897.83,0,216854.26,0,243879.81,0,211569.04,0,210346.27,0,172537.52,0,168343.65,0,138035.91,0,147064.05,0,158252.89,0,191510.63,0,2197179.26,2022
1,"United States","Rattan, bamboo and rush products",0,46593,0,30595,0,37405.44,0,33539.73,0,27163.96,0,25168.61,0,22731.83,0,23705.12,0,15448.93,0,17259.54,0,16886.41,0,22007.71,0,318505.35,2022
1,"United States","Pottery and glasware",0,19148.89,0,12360.05,0,18128.67,0,14193.96,0,11897.69,0,12624.86,0,10910.55,0,10154.83,0,9127.23,0,10193.41,0,12149.12,0,15272.99,0,156162.29,2022
1,"United States","Means of transport and equipment",0,253063.27,0,163086.62,0,237577.37,0,238230.33,0,232399.18,0,237192.09,0,240596.85,0,232071.61,0,167473.97,0,190138.75,0,211943.36,0,182064.74,0,2585838.2,2022
1,"United States","Auxiliary materials for textile, garment, leather, footwear",0,14507.47,0,9700.07,0,15505.75,0,15915.41,0,13984.23,0,15326.45,0,15876.41,0,14751.37,0,12976.72,0,13803.11,0,11764.62,0,12733.56,0,166845.22,2022
1,"United States","Computers, Electronical products & parts",0,975487.15,0,1052359.41,0,1284264.96,0,1158973.74,0,1307508.4,0,1546110.38,0,1294101.17,0,1502435.99,0,1497223.36,0,1607899.47,0,1348523,0,1365122.76,0,15940009.85,2022
1,"United States","Other Machinery, instrument, accessory",0,1583488.27,0,1227903.43,0,1571364.84,0,1630348.17,0,1606430.47,0,1869280.23,0,1864394.16,0,1834914.76,0,1908820.98,0,1743990.04,0,1707979.17,0,1632727.41,0,20181641.99,2022
1,"United States","Cameras and their parts",0,51735.15,0,35864.05,0,47180.9,0,59909.54,0,64058.1,0,54039.23,0,73444.66,0,78230.64,0,65091.44,0,71560.65,0,74892.4,0,64038.29,0,740045.1,2022
1,"United States","Other base metals and products",0,63446.73,0,45742.54,0,65873.76,0,84925.54,0,73147.75,0,83765.8,0,71095.12,0,61199.34,0,47138.59,0,50649.08,0,50196.1,0,62743.94,0,759924.35,2022
1,"United States","Chemicals",0,4642.69,0,6398.86,0,3152.74,0,4770.52,0,5924.97,0,8046,0,8766.04,0,5741.89,0,6539.68,0,6310.96,0,5069.42,0,6176.81,0,71540.62,2022
1,"United States","Pepper",5380,25828.12,4322,21610.65,5360,26742.1,5073,25301.41,5764,28484.46,5101,24291.16,5042,24131.83,4672,22797.83,3574,18283.81,4310,21551.79,3339,16409.69,5872,26769.51,57809,282202.39,2022
1,"United States","Cashew nut",12682,73459.69,9341,52504.78,12935,73178.11,15376,86766.31,14079,83343.54,11812,71396.59,12029,69881.86,10162,59374.68,9510,59956.37,11465,70427.23,11715,69094.09,12543,73331.29,143649,842714.57,2022
1,"United States","Seafood",0,199791.57,0,146046.16,0,228580.17,0,275438.14,0,245586.02,0,215452.93,0,159012.43,0,157436.63,0,142561.07,0,145919.31,0,117167.88,0,99446.82,0,2132439.2,2022
1,"United States","Fresh and pocessed vegetables and fruit",0,22353.64,0,17050.31,0,22353.27,0,25289.44,0,22024.08,0,27769.81,0,21398.65,0,20933.02,0,18469.58,0,21386.68,0,13173.74,0,15566.65,0,247768.91,2022
1,"United States","Textile, sewing products",0,1851846.09,0,1032672.87,0,1477367.1,0,1604462.48,0,1613115.72,0,1746159.9,0,1812744.88,0,1743401.79,0,987595.04,0,1018340.56,0,1204606.41,0,1267342.06,0,17359654.95,2022
1,"United States","Paper and paper products",0,31676.31,0,21060.4,0,43878.22,0,57201.97,0,44256.28,0,43496.3,0,55857.83,0,46247.14,0,25690.68,0,22147.24,0,28121.17,0,34169.05,0,453802.63,2022
1,"United States","Footwear",0,804204.89,0,560928.94,0,888214.7,0,903760.24,0,901098.7,0,1038846.71,0,1001927.52,0,914909.95,0,712169.66,0,697711.55,0,583193.06,0,611334.08,0,9618300.05,2022
1,"United States","Wood and wooden products",0,928184.38,0,558774.46,0,916956.84,0,934551.18,0,758132.2,0,769026.12,0,695403.31,0,683595.71,0,572800.08,0,593317.71,0,570932.87,0,678383.61,0,8660058.52,2022
1,"United States","Rice",2375,1855.73,2231,1774.73,3181,2616.49,1811,1341.09,2866,2295.35,1293,903.22,1518,1025.43,1407,1038.97,1400,1021.43,2072,1538.23,2754,1911.85,1636,1228.52,24544,18551.1,2022
1,"United States","Crude oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,"United States","Electrical wire and cable",0,68997.73,0,44401.59,0,71293.65,0,76608.98,0,84373.03,0,75757.38,0,68438.22,0,63785.87,0,50217.32,0,59711.16,0,50665.81,0,62317.85,0,776568.64,2022
1,"United States","Tea",348,514.92,968,1433.73,561,837.34,543,760.39,761,1033.02,512,706.65,458,573.74,367,594.09,463,676.05,290,427.21,398,561.17,211,263.48,5880,8381.85,2022
1,"United States","Rubber",3354,5628.58,2877,5271.05,4127,7203.91,1748,2967.26,1551,2850.52,2801,5058.36,2493,4303.7,2978,4743.81,2535,3799.49,2785,3912.57,1794,2368.21,3376,4494.69,32419,52602.19,2022
1,"United States","Coffee",8901,23078.5,7499,19209.59,10887,25610,13955,34994.07,9340,22055.51,11031,26434.28,10335,22322.2,9652,22669.06,7547,17870.17,8333,20518.98,12101,27281.06,19766,43370.45,129347,305413.92,2022
1,"United States","Chemical products",0,6442.53,0,3729.01,0,7827.85,0,6508.33,0,5387.67,0,5778.78,0,6183.76,0,3486.63,0,4455.08,0,3804.1,0,5400.1,0,4745.86,0,63749.75,2022
1,"United States","Sweets, cookies and cereal preparations",0,11602.83,0,8957.94,0,16160.3,0,15191.35,0,15009.04,0,15264.29,0,13278.44,0,14763.44,0,11140.69,0,12360.17,0,13808.55,0,12242.26,0,159779.34,2022
1,"United States","Telephones and their parts",0,1074742.72,0,454367.72,0,1282184.24,0,1382151.49,0,1124179.81,0,1292290.61,0,1426676.87,0,1214794.64,0,819987.05,0,730964.86,0,550538.48,0,525342.95,0,11878221.49,2022
